"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.x","Input.y","Answer.value","Approve","Reject"
"2OOO33FDEY5C7Z3QABQ3GCRFN84R0N","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","2QO40SPW1INM0J1VY3UNIB6BN21F2U","A2BA1R9MAHHWJH","Approved","Sat Oct 13 17:41:21 GMT 2012","Sat Oct 13 17:41:41 GMT 2012","Sat Oct 20 10:41:41 PDT 2012","Sat Oct 13 11:09:16 PDT 2012","","","20","99% (241/243)","99% (241/243)","99% (241/243)","http://jdadesign.net/turk/palettes-sym/palette-12.png","C","A","5"
"2HJ1K274J79K9Z9627V62XFCF03GE2","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","2CFJQ2172Z999K9GE53VMBU1BZ8RZ6","A2BA1R9MAHHWJH","Approved","Sat Oct 13 16:55:45 GMT 2012","Sat Oct 13 16:56:38 GMT 2012","Sat Oct 20 09:56:38 PDT 2012","Sat Oct 13 11:09:14 PDT 2012","","","53","99% (241/243)","99% (241/243)","99% (241/243)","http://jdadesign.net/turk/palettes-sym/palette-2.png","D","C","2"
"2HJ1K274J79K9Z9627V62XFCF03GE2","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","2OWBLYHVI44OB5NQOS4NMZSBI5QW28","A1B30WYGMK5EUY","Approved","Sat Oct 13 17:46:28 GMT 2012","Sat Oct 13 17:46:40 GMT 2012","Sat Oct 20 10:46:40 PDT 2012","Sat Oct 13 11:09:18 PDT 2012","","","12","65% (73/112)","65% (73/112)","65% (73/112)","http://jdadesign.net/turk/palettes-sym/palette-2.png","D","C","2"
"2HJ1K274J79K9Z9627V62XFCF03GE2","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","2T9STLB3L0FB2CLT535JZEVED7AVJK","A2HM35CWB7IIFM","Approved","Sat Oct 13 17:42:24 GMT 2012","Sat Oct 13 17:42:30 GMT 2012","Sat Oct 20 10:42:30 PDT 2012","Sat Oct 13 11:09:15 PDT 2012","","","6","97% (155/159)","97% (155/159)","97% (155/159)","http://jdadesign.net/turk/palettes-sym/palette-2.png","D","C","0"
"22X395SW6NG1YV6SS7AB6F1F1OXUGX","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","28ZQEOZFYQS1VVWRIZORLS4IKHYKHH","A47E0Z3LTH37V","Approved","Sat Oct 13 17:11:16 GMT 2012","Sat Oct 13 17:11:35 GMT 2012","Sat Oct 20 10:11:35 PDT 2012","Sat Oct 13 11:09:15 PDT 2012","","","19","96% (69/72)","96% (69/72)","96% (69/72)","http://jdadesign.net/turk/palettes-sym/palette-12.png","D","A","12"
"22X395SW6NG1YV6SS7AB6F1F1OXUGX","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","2JCQW618N46UGIFIYPOCMTND03FPNY","AY435K1O3CTWW","Rejected","Sat Oct 13 17:43:10 GMT 2012","Sat Oct 13 17:44:11 GMT 2012","Sat Oct 20 10:44:11 PDT 2012","","Sat Oct 13 11:09:15 PDT 2012","The value you provided is too far away from the expected value. Please read the instructions carefully to understand how to read the heatmap before entering data.","61","14% (1/7)","14% (1/7)","14% (1/7)","http://jdadesign.net/turk/palettes-sym/palette-12.png","D","A","-10"
"22X395SW6NG1YV6SS7AB6F1F1OXUGX","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","2NTX3V0FK0CO35MJV6YPSK9LZCPGNI","A395XJOUXFEQ7Z","Approved","Sat Oct 13 16:47:17 GMT 2012","Sat Oct 13 16:47:29 GMT 2012","Sat Oct 20 09:47:29 PDT 2012","Sat Oct 13 11:09:15 PDT 2012","","","12","56% (19/34)","56% (19/34)","56% (19/34)","http://jdadesign.net/turk/palettes-sym/palette-12.png","D","A","10"
"22X395SW6NG1YV6SS7AB6F1F1OXUGX","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","2QO40SPW1INM0J1VY3UNIB6BN242FK","A29TK620FCBRK0","Submitted","Sat Oct 13 18:20:01 GMT 2012","Sat Oct 13 18:20:29 GMT 2012","Sat Oct 20 11:20:29 PDT 2012","","","","28","83% (5/6)","83% (5/6)","83% (5/6)","http://jdadesign.net/turk/palettes-sym/palette-12.png","D","A","11"
"243VWJ5OPB0YEJ2DS6NBFEP9WZ04WK","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","21FDWIOV1S7S66GYAES36DZ8VODJYI","A2HM35CWB7IIFM","Approved","Sat Oct 13 17:37:30 GMT 2012","Sat Oct 13 17:37:45 GMT 2012","Sat Oct 20 10:37:45 PDT 2012","Sat Oct 13 11:09:17 PDT 2012","","","15","97% (155/159)","97% (155/159)","97% (155/159)","http://jdadesign.net/turk/palettes-sym/palette-2.png","E","C","10"
"243VWJ5OPB0YEJ2DS6NBFEP9WZ04WK","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","247J51Y7QEOZY1TXVWJTUOFXZTCFC1","A2ZFXM8324O1FH","Approved","Sat Oct 13 17:06:26 GMT 2012","Sat Oct 13 17:06:47 GMT 2012","Sat Oct 20 10:06:47 PDT 2012","Sat Oct 13 11:09:16 PDT 2012","","","21","100% (10/10)","100% (10/10)","100% (10/10)","http://jdadesign.net/turk/palettes-sym/palette-2.png","E","C","10"
"243VWJ5OPB0YEJ2DS6NBFEP9WZ04WK","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","2NUAC9KSSZVXG5T9ZELKYOYGVYI2KJ","A2BA1R9MAHHWJH","Approved","Sat Oct 13 17:26:12 GMT 2012","Sat Oct 13 17:26:27 GMT 2012","Sat Oct 20 10:26:27 PDT 2012","Sat Oct 13 11:09:16 PDT 2012","","","15","99% (241/243)","99% (241/243)","99% (241/243)","http://jdadesign.net/turk/palettes-sym/palette-2.png","E","C","10"
"2T6K2JE1M7PK3COWQQFZIC04NVVWP2","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","27EB3Q39Z0B6DWRBNO5V0TVRSWBKV9","A997OZ3H2B3Q2","Approved","Sat Oct 13 17:41:38 GMT 2012","Sat Oct 13 17:41:54 GMT 2012","Sat Oct 20 10:41:54 PDT 2012","Sat Oct 13 11:09:15 PDT 2012","","","16","95% (121/128)","95% (121/128)","95% (121/128)","http://jdadesign.net/turk/palettes-sym/palette-12.png","E","A","8"
"2T6K2JE1M7PK3COWQQFZIC04NVVWP2","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","2NGBDDP8PJWKDGGDR623Y39Z8RS5GK","A1B30WYGMK5EUY","Approved","Sat Oct 13 17:28:06 GMT 2012","Sat Oct 13 17:28:17 GMT 2012","Sat Oct 20 10:28:17 PDT 2012","Sat Oct 13 11:09:16 PDT 2012","","","11","65% (73/112)","65% (73/112)","65% (73/112)","http://jdadesign.net/turk/palettes-sym/palette-12.png","E","A","9"
"2T6K2JE1M7PK3COWQQFZIC04NVVWP2","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","2QMLF395SW6NZ4IXX7PNRBYF9VKSER","A2BA1R9MAHHWJH","Approved","Sat Oct 13 17:30:04 GMT 2012","Sat Oct 13 17:30:17 GMT 2012","Sat Oct 20 10:30:17 PDT 2012","Sat Oct 13 11:09:19 PDT 2012","","","13","99% (241/243)","99% (241/243)","99% (241/243)","http://jdadesign.net/turk/palettes-sym/palette-12.png","E","A","7"
"22G58B727M0IZINM7LXYNSVF6RHBWX","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","22FTL0XULRGNCEM8G64XDFP7VMR3PZ","A29TK620FCBRK0","Submitted","Sat Oct 13 18:27:56 GMT 2012","Sat Oct 13 18:28:16 GMT 2012","Sat Oct 20 11:28:16 PDT 2012","","","","20","83% (5/6)","83% (5/6)","83% (5/6)","http://jdadesign.net/turk/palettes-sym/palette-2.png","A","D","11"
"22G58B727M0IZINM7LXYNSVF6RHBWX","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","28SLWSBRI8IUU51Z3SAH0TLBB1M2EZ","A1B30WYGMK5EUY","Rejected","Sat Oct 13 17:25:05 GMT 2012","Sat Oct 13 17:25:19 GMT 2012","Sat Oct 20 10:25:19 PDT 2012","","Sat Oct 13 11:09:15 PDT 2012","The value you provided is too far away from the expected value. Please read the instructions carefully to understand how to read the heatmap before entering data.","14","65% (73/112)","65% (73/112)","65% (73/112)","http://jdadesign.net/turk/palettes-sym/palette-2.png","A","D","16"
"22G58B727M0IZINM7LXYNSVF6RHBWX","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","2MYSK9RJ85OZ12HMGU1PUOOQDUFU6M","A1RT9VEXECILJ4","Approved","Sat Oct 13 16:51:24 GMT 2012","Sat Oct 13 16:52:19 GMT 2012","Sat Oct 20 09:52:19 PDT 2012","Sat Oct 13 11:09:16 PDT 2012","","","55","100% (32/32)","100% (32/32)","100% (32/32)","http://jdadesign.net/turk/palettes-sym/palette-2.png","A","D","10"
"22G58B727M0IZINM7LXYNSVF6RHBWX","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","2WU5L8I9NZW60H2BIYVQ47T8EP1KUJ","APLQSM4J9E6LR","Approved","Sat Oct 13 17:32:51 GMT 2012","Sat Oct 13 17:33:33 GMT 2012","Sat Oct 20 10:33:33 PDT 2012","Sat Oct 13 11:09:15 PDT 2012","","","42","100% (60/60)","100% (60/60)","100% (60/60)","http://jdadesign.net/turk/palettes-sym/palette-2.png","A","D","11"
"222H1Q6SVQ8HRBPVOQC5WBVCKXPM3P","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","20QN5F3Q0JG5C1PS6GPBC9F908DGC2","A1B30WYGMK5EUY","Approved","Sat Oct 13 17:20:43 GMT 2012","Sat Oct 13 17:21:01 GMT 2012","Sat Oct 20 10:21:01 PDT 2012","Sat Oct 13 11:09:15 PDT 2012","","","18","65% (73/112)","65% (73/112)","65% (73/112)","http://jdadesign.net/turk/palettes-sym/palette-12.png","A","B","13"
"222H1Q6SVQ8HRBPVOQC5WBVCKXPM3P","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","2OGZFYQS1CST5RI2LXJ4QC1E6T9NKV","A100OV9D1OY7NI","Rejected","Sat Oct 13 17:46:35 GMT 2012","Sat Oct 13 17:46:46 GMT 2012","Sat Oct 20 10:46:46 PDT 2012","","Sat Oct 13 11:09:15 PDT 2012","The value you provided is too far away from the expected value. Please read the instructions carefully to understand how to read the heatmap before entering data.","11","61% (17/28)","61% (17/28)","61% (17/28)","http://jdadesign.net/turk/palettes-sym/palette-12.png","A","B","14"
"222H1Q6SVQ8HRBPVOQC5WBVCKXPM3P","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","2TZ9KQW618N4PX0K6XV55CETVTGNL0","A1AS714Z27IV3X","Submitted","Sat Oct 13 18:25:06 GMT 2012","Sat Oct 13 18:25:29 GMT 2012","Sat Oct 20 11:25:29 PDT 2012","","","","23","100% (5/5)","100% (5/5)","100% (5/5)","http://jdadesign.net/turk/palettes-sym/palette-12.png","A","B","11"
"222H1Q6SVQ8HRBPVOQC5WBVCKXPM3P","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","2XIY2RCJK63ZEH6MLKBUQAQ9R1PV6D","A2HM35CWB7IIFM","Approved","Sat Oct 13 17:14:38 GMT 2012","Sat Oct 13 17:15:01 GMT 2012","Sat Oct 20 10:15:01 PDT 2012","Sat Oct 13 11:09:16 PDT 2012","","","23","97% (155/159)","97% (155/159)","97% (155/159)","http://jdadesign.net/turk/palettes-sym/palette-12.png","A","B","9"
"28YNTBJ3MMDXOISCHQTKPB9MFTNBXQ","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","20N66RLPHIT30YZFP496ANJQAHQG8U","A395XJOUXFEQ7Z","Rejected","Sat Oct 13 16:46:35 GMT 2012","Sat Oct 13 16:46:56 GMT 2012","Sat Oct 20 09:46:56 PDT 2012","","Sat Oct 13 11:09:17 PDT 2012","The value you provided is too far away from the expected value. Please read the instructions carefully to understand how to read the heatmap before entering data.","21","56% (19/34)","56% (19/34)","56% (19/34)","http://jdadesign.net/turk/palettes-sym/palette-2.png","B","D","20"
"28YNTBJ3MMDXOISCHQTKPB9MFTNBXQ","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","2F73Q0JG5TYM6FZ35O0FHSSSPDPFJJ","A29TK620FCBRK0","Submitted","Sat Oct 13 18:16:42 GMT 2012","Sat Oct 13 18:17:03 GMT 2012","Sat Oct 20 11:17:03 PDT 2012","","","","21","83% (5/6)","83% (5/6)","83% (5/6)","http://jdadesign.net/turk/palettes-sym/palette-2.png","B","D","15"
"28YNTBJ3MMDXOISCHQTKPB9MFTNBXQ","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","2IDZ6R70G5R9RGBOXF574SSTVEXP9Y","A1B30WYGMK5EUY","Approved","Sat Oct 13 17:22:59 GMT 2012","Sat Oct 13 17:23:09 GMT 2012","Sat Oct 20 10:23:09 PDT 2012","Sat Oct 13 11:09:15 PDT 2012","","","10","65% (73/112)","65% (73/112)","65% (73/112)","http://jdadesign.net/turk/palettes-sym/palette-2.png","B","D","16"
"28YNTBJ3MMDXOISCHQTKPB9MFTNBXQ","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","2Y9OVR14IXKOLOC7BY3WI6X364X98Y","A1RT9VEXECILJ4","Approved","Sat Oct 13 17:18:37 GMT 2012","Sat Oct 13 17:20:21 GMT 2012","Sat Oct 20 10:20:21 PDT 2012","Sat Oct 13 11:09:16 PDT 2012","","","104","100% (32/32)","100% (32/32)","100% (32/32)","http://jdadesign.net/turk/palettes-sym/palette-2.png","B","D","15"
"28UJK63ZVE3HA3NZCUH9RL5R5BZZAF","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","20TSNQQ7Q670O4TP67I1ATQC9D8AUV","A2BA1R9MAHHWJH","Approved","Sat Oct 13 17:32:06 GMT 2012","Sat Oct 13 17:32:18 GMT 2012","Sat Oct 20 10:32:18 PDT 2012","Sat Oct 13 11:09:16 PDT 2012","","","12","99% (241/243)","99% (241/243)","99% (241/243)","http://jdadesign.net/turk/palettes-sym/palette-12.png","C","B","3"
"28UJK63ZVE3HA3NZCUH9RL5R5BZZAF","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","2CCYEPLSP75K4P91DNFAPQEQ3ZBXRG","A47E0Z3LTH37V","Approved","Sat Oct 13 17:16:29 GMT 2012","Sat Oct 13 17:16:45 GMT 2012","Sat Oct 20 10:16:45 PDT 2012","Sat Oct 13 11:09:16 PDT 2012","","","16","96% (69/72)","96% (69/72)","96% (69/72)","http://jdadesign.net/turk/palettes-sym/palette-12.png","C","B","2"
"28UJK63ZVE3HA3NZCUH9RL5R5BZZAF","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:34 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:34 GMT 2012","","","2QHGSNTL0XULAJQY53UMUDX5N5QM0L","A1RT9VEXECILJ4","Approved","Sat Oct 13 16:47:17 GMT 2012","Sat Oct 13 16:47:33 GMT 2012","Sat Oct 20 09:47:33 PDT 2012","Sat Oct 13 11:09:16 PDT 2012","","","16","100% (32/32)","100% (32/32)","100% (32/32)","http://jdadesign.net/turk/palettes-sym/palette-12.png","C","B","3"
"2QG8TNKIMZSMONIMMMFM8PGVHZHBYW","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","22KCXKNQY2RC2N98TF53PR0K2YW1QT","A26SPSL4NO7YUN","Approved","Sat Oct 13 17:45:51 GMT 2012","Sat Oct 13 17:46:02 GMT 2012","Sat Oct 20 10:46:02 PDT 2012","Sat Oct 13 11:09:16 PDT 2012","","","11","100% (13/13)","100% (13/13)","100% (13/13)","http://jdadesign.net/turk/palettes-sym/palette-2.png","C","D","0"
"2QG8TNKIMZSMONIMMMFM8PGVHZHBYW","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","2NTX3V0FK0CO35MJV6YPSK9LZCSGNL","A2BA1R9MAHHWJH","Approved","Sat Oct 13 17:35:55 GMT 2012","Sat Oct 13 17:36:06 GMT 2012","Sat Oct 20 10:36:06 PDT 2012","Sat Oct 13 11:09:17 PDT 2012","","","11","99% (241/243)","99% (241/243)","99% (241/243)","http://jdadesign.net/turk/palettes-sym/palette-2.png","C","D","2"
"2QG8TNKIMZSMONIMMMFM8PGVHZHBYW","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:41 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:41 GMT 2012","","","2ZV6XBAT2D5N91QA9NH0RG5T62715E","A2HM35CWB7IIFM","Approved","Sat Oct 13 17:00:20 GMT 2012","Sat Oct 13 17:00:35 GMT 2012","Sat Oct 20 10:00:35 PDT 2012","Sat Oct 13 11:09:16 PDT 2012","","","15","97% (155/159)","97% (155/159)","97% (155/159)","http://jdadesign.net/turk/palettes-sym/palette-2.png","C","D","0"
"2RU9KSSZVXX2978ZO4HO6GNIYXLM4A","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:35 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:35 GMT 2012","","","21B85OZIZEHMTDSRI8H5MWPXTD5BZD","APLQSM4J9E6LR","Approved","Sat Oct 13 16:52:49 GMT 2012","Sat Oct 13 16:53:24 GMT 2012","Sat Oct 20 09:53:24 PDT 2012","Sat Oct 13 11:09:18 PDT 2012","","","35","100% (60/60)","100% (60/60)","100% (60/60)","http://jdadesign.net/turk/palettes-sym/palette-12.png","D","B","16"
"2RU9KSSZVXX2978ZO4HO6GNIYXLM4A","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:35 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:35 GMT 2012","","","28F5F3Q0JG5THPQHQI24HF9S083DHZ","A2HM35CWB7IIFM","Approved","Sat Oct 13 17:30:28 GMT 2012","Sat Oct 13 17:30:47 GMT 2012","Sat Oct 20 10:30:47 PDT 2012","Sat Oct 13 11:09:17 PDT 2012","","","19","97% (155/159)","97% (155/159)","97% (155/159)","http://jdadesign.net/turk/palettes-sym/palette-12.png","D","B","14"
"2RU9KSSZVXX2978ZO4HO6GNIYXLM4A","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:35 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:35 GMT 2012","","","29UMIKMN9U8PS16DNGNXQ3SU6Y6SBQ","A47E0Z3LTH37V","Approved","Sat Oct 13 17:10:07 GMT 2012","Sat Oct 13 17:10:32 GMT 2012","Sat Oct 20 10:10:32 PDT 2012","Sat Oct 13 11:09:16 PDT 2012","","","25","96% (69/72)","96% (69/72)","96% (69/72)","http://jdadesign.net/turk/palettes-sym/palette-12.png","D","B","14"
"2ZCUU00OQKKANLLX2CTUA680GSYWWX","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:42 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:42 GMT 2012","","","223RI8IUB2YUSBMMMDCBBL0FJZTI63","A1RT9VEXECILJ4","Approved","Sat Oct 13 17:11:20 GMT 2012","Sat Oct 13 17:12:57 GMT 2012","Sat Oct 20 10:12:57 PDT 2012","Sat Oct 13 11:09:18 PDT 2012","","","97","100% (32/32)","100% (32/32)","100% (32/32)","http://jdadesign.net/turk/palettes-sym/palette-2.png","E","D","12"
"2ZCUU00OQKKANLLX2CTUA680GSYWWX","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:42 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:42 GMT 2012","","","2A85R98D8J3VXAZXMDEYKG3MK0TVFH","A1B30WYGMK5EUY","Approved","Sat Oct 13 17:40:05 GMT 2012","Sat Oct 13 17:40:17 GMT 2012","Sat Oct 20 10:40:17 PDT 2012","Sat Oct 13 11:09:17 PDT 2012","","","12","65% (73/112)","65% (73/112)","65% (73/112)","http://jdadesign.net/turk/palettes-sym/palette-2.png","E","D","16"
"2ZCUU00OQKKANLLX2CTUA680GSYWWX","22X2J1LY58B7LAP5C06KPD16YF16RV","Read a number off a graph","Look at a graph and read back the value of a number from the graph","graph, color","$0.02","Sat Oct 13 16:41:42 GMT 2012","3","BatchId:933667;","600","604800","Sun Oct 14 16:41:42 GMT 2012","","","2WR9O9Z6KW4Z5D2MBBILNQ0OV3H4D4","A2BA1R9MAHHWJH","Approved","Sat Oct 13 17:36:56 GMT 2012","Sat Oct 13 17:37:10 GMT 2012","Sat Oct 20 10:37:10 PDT 2012","Sat Oct 13 11:09:17 PDT 2012","","","14","99% (241/243)","99% (241/243)","99% (241/243)","http://jdadesign.net/turk/palettes-sym/palette-2.png","E","D","13"
